ResponseId,evidence_free,evidence_based,speech_id,text,item_id,party,chamber,decade_group,starting_year,bin,evidence_minus_intuition_score
R_7TJCb2F9HNQrpHH,2.0,2.0,470083046,if she had tendered that portpould we have objected to that ? But can we not now. since she paid us the money ?,8,Democrat,S,0,1881,"(-2.779, -0.572]",-0.94170696
R_7TJCb2F9HNQrpHH,3.0,3.0,470088179,He might under the language hero hold over for half a dozen Congresses.,11,Democrat,H,0,1881,"(-0.572, 1.636]",-0.5278858000000001
R_7TJCb2F9HNQrpHH,3.0,4.0,460059302,The select committee appointed to investigate matters connected with the Pension Bureau have directed me to ask from the House authority to have printed for their use evidence taken by them and documents laid before them in connection with the investigation whenever the committee may deem such printing necessary.,16,Democrat,H,0,1879,"(1.636, 3.843]",2.9069567000000003
R_7TJCb2F9HNQrpHH,3.0,3.0,580090360,you. To which the Senate replied. December 10. 1790: In confidence that every constitutional preliminary has been observed. we assure you of our disposition to concur in giving the requisite sanction to the admission of Kentucky as a distinct member of the Union. In doing which we shall anticipate the happy effects to express the sentiments of attachment toward the Ulon and its present government. which have been expressed by the patriotic inhabitants of that district. And the House. replying to the President. said: The preparatory steps taken by the State of Virginia. in concert with the district of Kentucky. toward the creation of the latter into a distinct member of the Union exhibit a liberality honorable to the parties. We shall bestow on this important subject the favorable consideration which It merits. and. with the national policy which ought to govern our decision. shall not fail to mingle the,54,Democrat,S,2,1905,"(-0.623, 1.409]",-0.4365773
R_7TJCb2F9HNQrpHH,3.0,4.0,630026212,Yes. he was was to report at the next regular session.,77,Democrat,S,3,1913,"(1.475, 3.811]",1.9983921000000002
R_7TJCb2F9HNQrpHH,3.0,3.0,710209261,"That may be true. But as to the others we are indeed "" hornswoggled"" and deprived of our rights.",104,Democrat,H,5,1929,"(-5.486, -3.162]",-1.2164698999999999
R_7TJCb2F9HNQrpHH,2.0,2.0,790084715,I merely said I do not know of any which has.,127,Democrat,S,6,1945,"(-3.22, -0.931]",-1.0155665
R_7TJCb2F9HNQrpHH,3.0,4.0,850265984,part of the overall teamwork in the health professions. In conjunction with the many uses of the physical facilities of a medical school. it is important to take notice of the insistence through the years by the faculty of these schools upon having dualpurpose facilities and resources. They report that responsibility for and participation in research not only enables them to keep abreast of the rapidly changing trends in medicine but that it also enables them to make their own contributions to scientific literature and knowledge. In fact. more than 50 percent of all medical research currently conducted in the United States is being carried out by the faculty members of our medical schools. Research also provides the mechanism that makes for selfeducation as well as providing the spark necessary to the development of a productive teacher. It is research in process that frequently makes the difference between inspirational and,157,Democrat,H,7,1957,"(1.717, 3.799]",2.9427984
R_7TJCb2F9HNQrpHH,3.0,3.0,860013921,it. much against the wishes of the helpless Lithuanians. part of the Soviet Union. Since 1940. except for the 2year period during the war. the unfortunate Lithuanians have been oppressed by the tyrannical government imposed upon them by the Communist rulers of the Kremlin. There they suffer in misery and under conditions approaching servitude beneath the heel of their detested and despised overlords. At the same time. in their hearts they all cherish the hope that someday. somehow. freedom and independence may dawn over their heads in their historic and beloved homeland. I am glad to join loyal and libertyloving and proud Americans of Lithuanian descent who. in observing the 41st anniversary of Lithuanian Independence Day. echo the true feelings and sentiments of oppressed Lithuanians in unfree Lithuania.,163,Democrat,H,8,1959,"(-5.29, -2.99]",-2.6423327999999997
R_7TJCb2F9HNQrpHH,3.0,4.0,900256634,our embassy in each country. Our U.S. ambassador or the head of our country team is then requested to distribute the sections of the questionnaire to those in charge of each of the specific programs. such as the Peace Corps or AID. and so forth. Material is then collected by the country team to supply the information requested in the questionnaire. Then. upon my arrival. I am able to go over the responses with those in charge of our actual operations in the field. I have found this to be a very useful approach. As a matter of fact. several of our ambassadors have informed me that it was only by going over the material supplied at my request that they were able to realize the scope of our Governments activities in the country to which they are assigned. Several have also indicated that because of the material which was,176,Democrat,S,8,1967,"(1.594, 3.885]",2.061644
R_7TJCb2F9HNQrpHH,3.0,3.0,1100116637,"Mr. Speaker. on rollcall vote No. 1060. had I been present. I would have voted ""nay."" On rollcall vote No. 1061. had I been present. I would have voted ""aye."" On rollcall vote No. 1062. had I been present. I would have voted ""aye."" On rollcall vote No. 1063. had I been present. I would have voted ""aye."" On rollcall vote No. 1064. had I been present. I would have voted ""aye."" On rollcall vote No. 1065. had I been present. I would have voted ""aye."" On rollcall vote No. 1066. had I been present. I would have voted ""aye."" On rollcall vote No. 1067. had I been present. I would have voted ""aye.""",242,Democrat,H,12,2007,"(-4.006, -2.143]",-0.8284716000000001
R_7TJCb2F9HNQrpHH,3.0,3.0,CREC-2018-09-28-pt1-PgS6367-7-0,"Mr. President, like millions of people across the country, I watched the hearing yesterday with a mix of so many strong emotions. First, I watched Dr. Ford with tears in my eyes. She was so brave, so compelling, so real. The memories that she recounted the memories that she will never forget were heartbreaking: the living room, the stairs, the bedroom, the music turned up loud, the bed, Brett Kavanaugh drunk and on top of her, the feeling she had when he covered her mouth to stop her from screaming, the raucous laughter between Brett Kavanaugh and Mark Judge. She remembered the way she felt it then and told it now: two boys laughing and having a good time while a scared 15-year-old girl lay pinned down on a bed, worried that she may die; the bathroom, listening for Brett and Mark to leave, hearing them bounce off the walls",261,Democrat,S,13,2017,"(-4.356, -2.409]",-2.1226237
R_7TJCb2F9HNQrpHH,3.0,3.0,1110088623,"for our country. and must be prevented. In 1998. Congress passed a threeyear bill authorizing HAB and hypoxia research programs. with a focus on the ""dead zone"" in the Gulf of Mexico and Pfiesteria in the Chesapeake Bay. The Act was reauthorized in 2004. and added freshwater. such as the Great Lakes. as an important area for HAB and hypoxia research. It also increased the participation of local resource managers in developing HAB and hypoxia research plans. ensuring that the research was prioritized to address the questions facing people working with HABs and hypoxia on a daily basis. Also. the bill required that all research funding be administered through a competitive. meritbased. peerreviewed process. The amendments we are considering today strengthen the algal bloom research activities at NOAA and the Environmental Protection Agency (EPA). and improve the communication and coordination between the many federal. state and local stakeholders. The bill",280,Democrat,H,13,2009,"(1.468, 3.407]",2.726296
